date,store_id,product_id,sales_amount,units_sold
2022-12-02,STORE-8636,PROD-15199,937.47,36
2022-07-15,STORE-2835,PROD-16460,44.22,43
2023-04-22,STORE-6091,PROD-68636,457.49,38
2022-06-24,STORE-7969,PROD-25090,84.73,25
2023-01-09,STORE-7158,PROD-21251,30.03,30
2023-01-15,STORE-5369,PROD-51049,609.99,12
2022-07-29,STORE-1667,PROD-16301,739.4,47
2023-02-07,STORE-2502,PROD-69473,457.13,16
2022-06-03,STORE-5351,PROD-95143,42.89,29
2022-12-05,STORE-7340,PROD-80809,711.83,4
2022-12-30,STORE-1072,PROD-49472,690.64,11
2023-04-23,STORE-7516,PROD-62060,924.5,31
2022-01-30,STORE-6120,PROD-70973,259.36,44
2022-10-01,STORE-5826,PROD-75121,967.54,50
2022-01-26,STORE-3198,PROD-69252,356.46,50
2022-06-29,STORE-2114,PROD-79774,154.06,27
2022-02-19,STORE-6011,PROD-40546,114.57,20
2022-04-22,STORE-1992,PROD-82659,625.59,20
2023-02-06,STORE-5534,PROD-42443,738.01,15
2022-04-26,STORE-2296,PROD-80837,544.49,3
2022-02-07,STORE-1360,PROD-97433,69.23,10
2022-07-05,STORE-4853,PROD-71114,238.0,50
2023-02-10,STORE-4331,PROD-35425,581.57,17
2022-04-02,STORE-8628,PROD-66380,433.55,49
2022-09-16,STORE-7248,PROD-28082,128.44,35
2022-02-19,STORE-2565,PROD-24308,847.89,45
2023-01-20,STORE-1246,PROD-41313,239.99,28
2022-06-30,STORE-8731,PROD-77209,137.23,36
2022-06-01,STORE-6375,PROD-62539,242.96,28
2023-03-19,STORE-7028,PROD-17311,886.54,6
2022-12-05,STORE-7818,PROD-85016,596.1,20
2022-12-30,STORE-8338,PROD-42824,140.3,21
2022-03-11,STORE-7432,PROD-97371,869.49,44
2022-05-24,STORE-4978,PROD-27853,600.58,27
2023-02-11,STORE-7176,PROD-18173,205.13,32
2023-01-26,STORE-9102,PROD-56079,518.54,13
2023-04-17,STORE-1434,PROD-54403,179.17,47
2023-03-07,STORE-4142,PROD-53908,970.18,15
2022-08-20,STORE-5266,PROD-40008,150.9,22
2022-11-29,STORE-8291,PROD-81049,127.2,34
2023-04-19,STORE-6195,PROD-36539,805.77,14
2022-04-08,STORE-7007,PROD-59037,275.08,49
2022-09-06,STORE-2203,PROD-96337,339.59,20
2022-07-08,STORE-4781,PROD-22120,49.31,17
2022-05-15,STORE-7865,PROD-68009,461.95,15
2022-07-09,STORE-2802,PROD-57871,905.36,4
2022-04-18,STORE-5397,PROD-18963,503.97,11
2022-12-20,STORE-1864,PROD-60830,816.63,33
2022-12-03,STORE-3508,PROD-55296,85.73,32
2022-01-01,STORE-8597,PROD-60480,840.6,18
2022-08-17,STORE-4638,PROD-88272,495.44,8
2023-02-14,STORE-6858,PROD-93645,149.59,1
2023-03-05,STORE-2983,PROD-60727,737.78,14
2022-02-26,STORE-7153,PROD-45454,318.61,14
2022-08-30,STORE-5922,PROD-22126,654.6,20
2022-09-07,STORE-7821,PROD-41526,545.63,18
2022-04-30,STORE-6485,PROD-51882,977.09,12
2022-03-15,STORE-7760,PROD-83534,389.43,44
2022-06-13,STORE-2065,PROD-68572,111.01,21
2022-11-19,STORE-9787,PROD-73834,846.04,44
2022-07-04,STORE-3085,PROD-99714,980.24,32
2022-01-16,STORE-9468,PROD-24004,431.05,23
2022-12-16,STORE-8123,PROD-72550,703.27,33
2023-03-14,STORE-5839,PROD-85410,458.92,4
2022-12-24,STORE-5750,PROD-40654,435.21,6
2023-04-10,STORE-1644,PROD-48049,554.53,16
2022-10-14,STORE-4837,PROD-40524,587.79,37
2022-08-31,STORE-4637,PROD-41827,521.03,35
2023-02-16,STORE-6549,PROD-96593,881.76,19
2022-01-12,STORE-3901,PROD-42049,291.69,16
2022-01-02,STORE-8419,PROD-79603,223.01,14
2022-09-18,STORE-7652,PROD-30109,500.66,47
2022-02-26,STORE-3302,PROD-77945,647.68,8
2023-01-05,STORE-5489,PROD-53800,45.16,22
2022-08-03,STORE-6804,PROD-44948,504.4,13
2022-05-30,STORE-4799,PROD-28118,570.33,38
2023-04-29,STORE-2244,PROD-39319,514.79,20
2022-11-06,STORE-7452,PROD-71593,344.94,13
2022-02-14,STORE-1477,PROD-90298,871.49,13
2022-09-30,STORE-1112,PROD-28616,204.24,48
2022-06-16,STORE-1454,PROD-17513,861.81,1
2022-06-15,STORE-3026,PROD-19338,664.24,29
2022-02-13,STORE-6694,PROD-74135,24.48,42
2022-10-25,STORE-2260,PROD-48882,824.74,26
2022-05-09,STORE-3874,PROD-52012,201.73,50
2022-01-17,STORE-8403,PROD-87615,198.13,33
2022-09-28,STORE-8412,PROD-69383,667.82,36
2022-08-10,STORE-5509,PROD-63072,398.75,44
2023-03-02,STORE-4961,PROD-99656,600.99,33
2022-10-06,STORE-1047,PROD-15797,372.49,18
2022-10-17,STORE-2562,PROD-29283,963.62,33
2022-10-24,STORE-7320,PROD-92872,879.02,42
2022-12-01,STORE-9421,PROD-18450,990.54,43
2022-02-12,STORE-8173,PROD-33543,723.17,31
2022-12-11,STORE-2019,PROD-11413,173.78,45
2022-08-28,STORE-9158,PROD-41950,789.83,46
2022-11-11,STORE-1918,PROD-15822,514.77,32
2022-06-28,STORE-2288,PROD-93565,112.63,11
2023-04-12,STORE-8216,PROD-41592,931.88,35
2022-07-15,STORE-2367,PROD-84485,990.45,15
2022-03-12,STORE-1520,PROD-18114,329.4,32
2023-04-10,STORE-3042,PROD-30479,287.59,18
2022-05-19,STORE-9076,PROD-99255,14.33,17
2023-01-16,STORE-1140,PROD-30796,558.76,35
2023-01-16,STORE-1056,PROD-98802,846.83,9
2022-11-13,STORE-4068,PROD-41605,858.68,35
2023-03-21,STORE-9238,PROD-62273,198.7,50
2022-01-11,STORE-3224,PROD-25116,75.49,36
2022-08-06,STORE-4332,PROD-97545,349.33,30
2022-09-20,STORE-8132,PROD-17618,808.99,42
2022-05-14,STORE-1666,PROD-98495,519.54,49
2022-01-03,STORE-3427,PROD-43604,342.84,43
2023-02-19,STORE-9095,PROD-17879,625.14,30
2022-05-14,STORE-3060,PROD-33547,888.26,22
2022-02-13,STORE-9795,PROD-90752,121.34,2
2023-01-31,STORE-5296,PROD-60877,534.44,1
2022-02-05,STORE-9448,PROD-70716,238.86,34
2022-11-20,STORE-1535,PROD-42156,634.33,28
2022-07-24,STORE-6876,PROD-72180,525.15,19
2022-11-01,STORE-2566,PROD-46035,834.71,39
2022-01-31,STORE-4985,PROD-44658,209.05,11
2022-01-20,STORE-8072,PROD-90817,54.11,5
2022-08-25,STORE-3432,PROD-79933,722.41,44
2022-05-20,STORE-7746,PROD-39006,998.53,48
2022-08-28,STORE-7998,PROD-30272,205.11,7
2022-12-16,STORE-7071,PROD-44119,727.02,23
2022-04-11,STORE-6989,PROD-98079,247.11,35
2023-04-05,STORE-4615,PROD-71266,965.25,37
2022-06-30,STORE-2937,PROD-72431,376.61,24
2022-06-04,STORE-7743,PROD-58765,403.54,34
2022-04-29,STORE-6613,PROD-10001,411.97,32
2022-07-04,STORE-1887,PROD-65851,821.33,1
2023-01-28,STORE-6295,PROD-35412,251.27,16
2022-09-15,STORE-5578,PROD-64342,272.23,35
2022-05-31,STORE-5926,PROD-81227,991.9,12
2022-07-15,STORE-6796,PROD-15413,664.57,23
2023-04-18,STORE-7119,PROD-20129,719.74,31
2022-02-28,STORE-2978,PROD-31804,871.78,42
2022-04-09,STORE-5042,PROD-46057,84.11,13
2022-12-22,STORE-6623,PROD-91297,168.95,47
2023-03-06,STORE-2216,PROD-98940,182.52,23
2022-04-17,STORE-9775,PROD-63926,720.34,42
2022-06-18,STORE-1950,PROD-27493,853.68,34
2022-09-13,STORE-4240,PROD-88428,131.63,43
2022-05-29,STORE-3720,PROD-40501,757.26,36
2023-04-24,STORE-4552,PROD-26624,557.4,36
2022-06-08,STORE-1205,PROD-25910,778.18,40
2023-03-22,STORE-8781,PROD-74474,442.64,48
2022-12-29,STORE-1435,PROD-43344,53.74,26
2022-08-17,STORE-8249,PROD-13115,230.23,30
2022-09-08,STORE-8829,PROD-87618,499.92,6
2022-03-20,STORE-3803,PROD-99762,385.28,10
2022-12-29,STORE-3389,PROD-55492,676.33,38
2022-03-06,STORE-8339,PROD-25409,478.08,38
2022-08-06,STORE-1861,PROD-45698,391.42,46
2022-06-09,STORE-3556,PROD-87710,484.59,50
2022-08-03,STORE-6768,PROD-59502,613.4,17
2022-05-14,STORE-3544,PROD-37893,195.12,27
2022-05-03,STORE-5914,PROD-17976,870.41,7
2022-11-04,STORE-5564,PROD-20421,665.59,18
2023-04-18,STORE-9978,PROD-84574,538.43,37
2022-05-03,STORE-5698,PROD-90829,327.91,6
2022-02-01,STORE-6363,PROD-16527,637.7,3
2022-07-14,STORE-1175,PROD-71990,818.45,24
2023-03-23,STORE-3771,PROD-28140,437.95,42
2022-04-17,STORE-7628,PROD-52601,154.69,33
2023-01-28,STORE-7979,PROD-68822,521.22,7
2022-05-15,STORE-3175,PROD-46385,364.73,49
2022-09-01,STORE-5491,PROD-80302,178.38,38
2022-04-14,STORE-5242,PROD-33144,176.37,34
2022-10-01,STORE-6257,PROD-79454,301.17,40
2022-10-11,STORE-8980,PROD-70301,284.78,44
2022-08-28,STORE-2789,PROD-27222,110.81,12
2022-02-11,STORE-2371,PROD-49604,444.16,31
2023-04-20,STORE-1552,PROD-96854,223.39,28
2023-02-20,STORE-1579,PROD-98910,475.5,28
2022-12-16,STORE-2048,PROD-26782,862.55,12
2022-10-18,STORE-9316,PROD-48343,233.48,44
2022-12-06,STORE-6433,PROD-54668,367.46,38
2023-03-27,STORE-6704,PROD-79684,791.79,38
2022-11-01,STORE-5597,PROD-67166,24.62,41
2022-06-20,STORE-1960,PROD-10178,917.26,6
2022-03-28,STORE-1174,PROD-14626,735.06,48
2022-08-28,STORE-9384,PROD-91910,905.88,43
2023-02-07,STORE-7040,PROD-67503,174.98,30
2023-02-08,STORE-8606,PROD-94501,461.57,6
2022-11-13,STORE-4362,PROD-54417,312.23,27
2022-03-17,STORE-4825,PROD-88280,372.56,24
2022-09-22,STORE-3987,PROD-76450,621.79,33
2022-05-01,STORE-5219,PROD-16002,257.12,33
2022-07-21,STORE-3191,PROD-20774,243.82,46
2022-04-12,STORE-6745,PROD-40944,242.41,13
2023-03-01,STORE-2790,PROD-92952,966.42,21
2022-07-04,STORE-9072,PROD-59074,810.39,17
2022-05-11,STORE-7969,PROD-29096,888.93,7
2023-03-31,STORE-8498,PROD-32345,557.68,22
2022-12-05,STORE-4861,PROD-59378,112.99,3
2022-09-04,STORE-6552,PROD-39186,55.14,34
2022-12-27,STORE-1517,PROD-83693,513.48,6
2023-01-25,STORE-6557,PROD-21841,314.67,20
2022-06-24,STORE-9216,PROD-16183,709.35,9
2022-03-02,STORE-1728,PROD-96734,262.37,14
2022-09-25,STORE-8399,PROD-51482,894.64,23
2022-12-08,STORE-1517,PROD-39736,367.01,8
2022-04-24,STORE-8565,PROD-56229,95.35,47
2023-01-04,STORE-8947,PROD-66604,307.14,43
2023-03-03,STORE-9725,PROD-25321,637.39,47
2022-09-19,STORE-1696,PROD-91873,493.49,15
2022-06-18,STORE-9616,PROD-82941,673.04,44
2022-05-31,STORE-1177,PROD-75375,249.65,30
2023-01-09,STORE-5887,PROD-64740,248.28,23
2022-07-10,STORE-5824,PROD-30879,995.48,22
2023-03-27,STORE-3171,PROD-17562,864.57,22
2022-10-29,STORE-7839,PROD-47337,78.09,13
2023-01-03,STORE-5442,PROD-38773,844.99,20
2022-07-14,STORE-6402,PROD-78191,296.7,37
2022-04-23,STORE-1791,PROD-83592,935.46,31
2022-11-12,STORE-4228,PROD-87568,956.61,4
2022-06-02,STORE-2516,PROD-19957,488.78,13
2022-05-28,STORE-3413,PROD-40912,329.44,25
2023-02-15,STORE-3290,PROD-45748,40.5,5
2022-12-23,STORE-2467,PROD-59817,637.25,50
2023-03-18,STORE-1371,PROD-59762,604.92,38
2022-11-18,STORE-3634,PROD-28780,789.3,49
2023-02-17,STORE-7497,PROD-50346,953.74,6
2023-02-06,STORE-3431,PROD-94794,540.14,10
2022-11-16,STORE-8944,PROD-45640,355.89,17
2022-06-21,STORE-7294,PROD-83037,566.05,25
2022-09-28,STORE-9500,PROD-94590,871.68,30
2022-07-26,STORE-7429,PROD-42098,217.85,30
2023-02-24,STORE-2152,PROD-62179,714.89,25
2023-03-27,STORE-7005,PROD-79976,226.04,47
2023-03-08,STORE-7319,PROD-70567,146.63,23
2022-02-26,STORE-2191,PROD-94783,533.09,22
2022-12-08,STORE-9775,PROD-76802,803.8,2
2022-11-12,STORE-1090,PROD-71898,801.67,34
2023-01-31,STORE-7972,PROD-83929,500.05,45
2022-08-20,STORE-7106,PROD-85354,717.81,33
2023-02-23,STORE-4783,PROD-43656,545.53,35
2022-09-03,STORE-3352,PROD-12046,496.06,7
2022-01-23,STORE-6894,PROD-84303,306.47,17
2022-07-01,STORE-8755,PROD-91919,282.12,50
2022-05-30,STORE-6280,PROD-71317,262.93,9
2022-01-03,STORE-7117,PROD-54745,808.78,38
2023-02-14,STORE-1655,PROD-55912,29.33,39
2022-09-05,STORE-7554,PROD-99160,429.68,12
2022-12-30,STORE-1613,PROD-92442,454.4,29
2022-10-10,STORE-5465,PROD-64246,524.83,35
2022-07-16,STORE-7830,PROD-12731,986.39,3
2023-03-27,STORE-9324,PROD-88056,393.15,18
2022-03-01,STORE-4251,PROD-61959,160.05,31
2023-01-27,STORE-1646,PROD-63870,675.11,19
2022-01-30,STORE-3112,PROD-15117,512.52,42
2022-09-19,STORE-8413,PROD-77789,889.17,19
2022-07-22,STORE-2110,PROD-57228,151.19,21
2022-08-08,STORE-6603,PROD-17653,209.83,16
2022-10-08,STORE-2007,PROD-46665,880.09,4
2022-05-19,STORE-1893,PROD-92208,702.15,12
2022-07-22,STORE-1742,PROD-91446,154.36,11
2022-07-26,STORE-9673,PROD-90942,815.49,10
2022-09-25,STORE-8371,PROD-97422,231.21,40
2023-04-24,STORE-3984,PROD-86071,665.96,31
2022-06-24,STORE-7883,PROD-58374,215.81,14
2022-06-11,STORE-8612,PROD-62294,355.89,34
2023-01-26,STORE-6881,PROD-81931,575.04,36
2022-09-28,STORE-4179,PROD-55972,804.7,36
2022-09-09,STORE-5457,PROD-99597,315.13,10
2022-08-08,STORE-6319,PROD-96111,977.66,28
2022-12-16,STORE-2537,PROD-98075,226.02,16
2023-01-05,STORE-8198,PROD-28610,334.81,48
2022-10-12,STORE-7079,PROD-75214,626.38,15
2022-01-24,STORE-6903,PROD-60521,781.09,28
2022-12-23,STORE-5928,PROD-81753,163.64,6
2022-03-15,STORE-5519,PROD-67385,893.14,42
2022-10-27,STORE-6110,PROD-32324,493.25,26
2022-10-02,STORE-7171,PROD-94883,393.61,12
2023-04-23,STORE-2466,PROD-63414,683.38,16
2023-03-25,STORE-6734,PROD-31534,202.16,42
2023-01-21,STORE-3760,PROD-34553,637.07,1
2022-09-08,STORE-5317,PROD-22758,915.09,17
2022-10-24,STORE-8690,PROD-82207,493.57,12
2022-02-07,STORE-5712,PROD-15665,17.39,13
2022-05-17,STORE-8054,PROD-18564,18.04,5
2022-09-05,STORE-8822,PROD-75945,318.96,30
2022-04-17,STORE-8175,PROD-30983,40.62,31
2023-03-25,STORE-3838,PROD-71529,854.76,36
2022-10-11,STORE-8904,PROD-70860,68.12,31
2023-02-26,STORE-1013,PROD-28550,53.28,24
2022-10-28,STORE-6763,PROD-69042,788.89,31
2023-04-04,STORE-6720,PROD-46658,842.58,21
2023-04-21,STORE-9219,PROD-77503,481.77,41
2022-01-06,STORE-8544,PROD-64626,581.77,2
2022-04-07,STORE-2374,PROD-62490,470.7,29
2023-03-16,STORE-8925,PROD-32810,657.99,40
2022-09-02,STORE-4475,PROD-49954,156.1,16
2023-02-25,STORE-2011,PROD-74444,981.95,20
2022-07-10,STORE-3240,PROD-61143,262.53,13
2022-09-19,STORE-2416,PROD-26283,389.79,6
2022-08-17,STORE-4573,PROD-17071,301.33,1
2023-04-04,STORE-4099,PROD-29020,199.03,30
2023-02-12,STORE-7067,PROD-30760,231.37,49
2022-10-07,STORE-5766,PROD-39174,355.62,41
2022-09-03,STORE-2238,PROD-84742,358.31,5
2022-06-14,STORE-8737,PROD-44783,594.8,36
2022-11-01,STORE-3623,PROD-67703,125.82,39
2023-02-03,STORE-2497,PROD-74297,74.51,23
2022-10-06,STORE-1945,PROD-84619,571.84,9
2022-04-12,STORE-6609,PROD-47283,676.98,10
2022-09-22,STORE-1649,PROD-10849,682.69,42
2022-03-26,STORE-1622,PROD-15956,262.22,49
2022-11-12,STORE-4267,PROD-49361,94.28,46
2023-03-12,STORE-1254,PROD-44353,520.66,29
2023-03-28,STORE-4073,PROD-45594,646.05,21
2022-06-14,STORE-7083,PROD-10086,315.06,14
2022-09-04,STORE-4806,PROD-55592,830.87,27
2022-05-09,STORE-8063,PROD-76846,571.7,14
2023-02-27,STORE-7715,PROD-33009,261.01,40
2023-01-21,STORE-8878,PROD-72447,121.04,46
2023-02-25,STORE-2344,PROD-24841,667.02,39
2022-06-16,STORE-6940,PROD-22497,908.19,7
2022-05-06,STORE-3276,PROD-85308,358.39,1
2022-06-03,STORE-1571,PROD-62104,913.3,35
2022-02-09,STORE-4222,PROD-70089,489.96,36
2022-02-27,STORE-3154,PROD-69123,84.65,17
2023-04-12,STORE-9374,PROD-52033,898.16,20
2023-01-02,STORE-1112,PROD-67308,865.33,1
2022-01-23,STORE-5665,PROD-62450,301.61,19
2022-03-28,STORE-9928,PROD-70440,403.2,8
2022-04-30,STORE-6531,PROD-91708,562.59,40
2022-07-11,STORE-1488,PROD-23544,250.15,34
2022-05-13,STORE-1463,PROD-74059,81.3,4
2022-09-05,STORE-1268,PROD-17454,119.1,15
2023-02-24,STORE-3665,PROD-29891,980.27,31
2022-11-06,STORE-6035,PROD-93781,812.92,26
2022-10-03,STORE-5603,PROD-86723,199.91,26
2022-04-25,STORE-3088,PROD-33962,380.92,34
2022-05-21,STORE-3714,PROD-22883,226.9,46
2022-07-16,STORE-4601,PROD-61729,716.19,19
2023-01-26,STORE-3271,PROD-22066,476.56,5
2022-07-07,STORE-1106,PROD-44042,303.3,46
2022-11-18,STORE-8072,PROD-89300,721.55,46
2022-06-25,STORE-5657,PROD-44894,348.36,1
2022-03-26,STORE-2136,PROD-61033,33.21,46
2022-08-24,STORE-6611,PROD-30369,335.19,15
2022-07-18,STORE-3707,PROD-32691,972.64,22
2022-11-27,STORE-5838,PROD-38570,84.07,18
2023-02-06,STORE-8785,PROD-98149,695.65,33
2022-10-17,STORE-1213,PROD-69760,209.42,8
2022-03-10,STORE-9221,PROD-36587,126.04,19
2022-05-17,STORE-8485,PROD-62086,734.08,46
2022-08-25,STORE-6412,PROD-49862,589.71,42
2022-04-20,STORE-1232,PROD-31105,619.92,38
2022-04-23,STORE-5754,PROD-61031,955.13,35
2022-03-21,STORE-1379,PROD-16239,26.67,21
2022-03-09,STORE-4670,PROD-62635,18.18,17
2022-08-17,STORE-5278,PROD-74761,181.33,11
2022-02-21,STORE-1996,PROD-97180,415.73,43
2022-10-22,STORE-7636,PROD-98050,860.89,22
2022-06-10,STORE-5027,PROD-88121,889.52,4
2022-01-27,STORE-1288,PROD-88683,517.45,36
2022-08-18,STORE-5853,PROD-13229,179.77,45
2022-02-26,STORE-3331,PROD-23119,777.08,21
2022-05-28,STORE-3539,PROD-75910,725.71,41
2022-10-19,STORE-6077,PROD-56612,230.46,31
2022-11-05,STORE-7698,PROD-96835,359.56,10
2023-03-31,STORE-7184,PROD-25754,876.03,47
2022-08-30,STORE-7751,PROD-64412,413.62,37
2022-01-03,STORE-3130,PROD-48060,622.98,43
2022-03-10,STORE-8142,PROD-19124,211.35,11
2022-03-31,STORE-6183,PROD-72167,269.1,18
2022-10-14,STORE-8769,PROD-42102,351.02,29
2023-03-23,STORE-4190,PROD-51083,129.41,21
2022-10-11,STORE-9584,PROD-84446,163.42,15
2022-07-17,STORE-1948,PROD-48478,341.86,1
2022-11-05,STORE-4479,PROD-11010,824.05,41
2022-05-01,STORE-1023,PROD-28334,777.06,38
2023-01-12,STORE-2242,PROD-84041,293.06,50
2022-05-08,STORE-1114,PROD-95923,393.64,43
2022-05-01,STORE-1648,PROD-57495,231.4,43
2022-05-17,STORE-6681,PROD-26201,802.62,21
2023-02-10,STORE-9210,PROD-42397,67.84,42
2022-08-23,STORE-4996,PROD-29590,366.63,23
2022-10-26,STORE-9627,PROD-88787,144.59,15
2022-10-16,STORE-5728,PROD-64569,143.38,2
2023-01-06,STORE-7457,PROD-95632,312.53,20
2023-02-17,STORE-2112,PROD-16585,846.9,29
2022-10-19,STORE-9126,PROD-28710,42.85,38
2022-02-10,STORE-8569,PROD-88187,658.14,47
2022-05-02,STORE-8835,PROD-69913,902.59,39
2022-12-20,STORE-9560,PROD-94467,966.63,29
2022-12-25,STORE-9244,PROD-83825,447.7,34
2022-03-11,STORE-9276,PROD-55126,443.26,9
2022-02-16,STORE-1881,PROD-75100,295.24,15
2023-02-18,STORE-5771,PROD-70199,939.37,34
2022-10-19,STORE-4014,PROD-26944,281.43,37
2022-08-08,STORE-7499,PROD-90359,759.47,21
2022-02-11,STORE-4959,PROD-11134,145.2,32
2022-07-23,STORE-1710,PROD-85053,591.15,43
2022-09-18,STORE-7749,PROD-48497,502.76,28
2022-09-21,STORE-6806,PROD-51344,154.89,43
2022-05-12,STORE-6043,PROD-72756,364.16,34
2022-02-10,STORE-8649,PROD-83813,508.51,29
2022-04-25,STORE-9207,PROD-56833,288.44,35
2022-07-03,STORE-9866,PROD-82273,374.61,37
2022-04-25,STORE-6383,PROD-19396,911.31,12
2022-02-14,STORE-4822,PROD-28810,759.18,16
2023-04-21,STORE-8733,PROD-51741,354.04,34
2022-10-15,STORE-8881,PROD-59553,584.5,31
2022-05-14,STORE-3828,PROD-40833,458.31,33
2022-03-14,STORE-2755,PROD-44677,612.06,19
2023-02-12,STORE-6757,PROD-97769,790.27,42
2022-04-03,STORE-7457,PROD-44131,621.89,31
2022-07-26,STORE-3072,PROD-20543,855.11,30
2022-11-03,STORE-2970,PROD-55697,247.66,13
2022-12-10,STORE-2853,PROD-91443,177.73,23
2022-08-21,STORE-4461,PROD-59513,500.03,30
2022-09-05,STORE-4243,PROD-98174,708.77,4
2022-03-23,STORE-4562,PROD-51773,452.86,14
2022-02-16,STORE-6675,PROD-72792,166.28,35
2023-01-23,STORE-3176,PROD-34525,818.89,15
2022-09-03,STORE-8974,PROD-23882,182.49,24
2022-05-22,STORE-7017,PROD-92901,158.19,45
2022-09-16,STORE-1114,PROD-46345,871.44,45
2022-07-24,STORE-5274,PROD-58192,895.62,10
2022-06-10,STORE-5878,PROD-71953,246.66,16
2023-03-16,STORE-6145,PROD-70675,535.65,4
2023-01-26,STORE-1604,PROD-14571,158.42,45
2022-12-31,STORE-1048,PROD-50925,779.74,48
2022-06-19,STORE-2356,PROD-18816,68.55,19
2022-07-01,STORE-4409,PROD-95298,848.39,2
2022-05-25,STORE-8324,PROD-74988,601.98,19
2022-08-20,STORE-4309,PROD-36037,174.14,48
2022-05-15,STORE-8677,PROD-81236,614.02,17
2022-04-12,STORE-1359,PROD-11374,483.95,41
2022-06-20,STORE-9947,PROD-45462,209.15,36
2023-01-16,STORE-3739,PROD-47441,26.76,20
2022-02-01,STORE-1736,PROD-94812,609.92,7
2023-01-12,STORE-7304,PROD-29946,579.49,25
2022-07-13,STORE-5576,PROD-20650,945.04,22
2022-08-26,STORE-1513,PROD-57466,816.38,12
2022-05-17,STORE-4490,PROD-32301,675.9,49
2022-04-20,STORE-4249,PROD-10608,967.47,44
2022-12-14,STORE-5941,PROD-59696,229.58,26
2022-07-05,STORE-1141,PROD-14697,739.06,20
2022-05-24,STORE-8155,PROD-24888,339.02,28
2023-03-03,STORE-3543,PROD-30888,769.91,23
2022-08-15,STORE-4364,PROD-93100,972.71,36
2023-04-14,STORE-4967,PROD-95880,301.25,21
2022-10-25,STORE-8010,PROD-71475,607.16,13
2022-02-20,STORE-1633,PROD-29064,734.43,31
2022-02-15,STORE-2594,PROD-37454,29.46,9
2022-07-19,STORE-1682,PROD-23577,985.74,3
2022-09-05,STORE-2465,PROD-55618,812.24,7
2022-10-10,STORE-4345,PROD-45446,525.7,48
2023-01-13,STORE-9649,PROD-43521,450.1,39
2023-03-20,STORE-3126,PROD-56744,785.48,21
2022-03-16,STORE-6902,PROD-54328,242.05,48
2022-01-06,STORE-3378,PROD-82616,940.92,45
2022-11-15,STORE-3197,PROD-38566,387.17,10
2022-10-16,STORE-2039,PROD-11353,270.96,20
2022-10-11,STORE-5105,PROD-95944,497.54,9
2022-07-19,STORE-1992,PROD-89383,305.88,15
2023-03-09,STORE-1067,PROD-78096,794.56,40
2022-10-08,STORE-7857,PROD-86469,226.62,2
2022-11-24,STORE-5606,PROD-21050,302.36,7
2023-04-24,STORE-7765,PROD-74157,175.77,43
2022-08-18,STORE-1087,PROD-42378,16.21,47
2022-03-04,STORE-7988,PROD-28649,541.34,18
2023-02-02,STORE-6915,PROD-73016,995.04,38
2023-01-08,STORE-1562,PROD-62561,634.28,26
2022-11-07,STORE-2205,PROD-40313,920.08,26
2023-03-26,STORE-2794,PROD-99666,247.16,3
2022-05-29,STORE-6640,PROD-27525,733.62,10
2023-03-25,STORE-7306,PROD-38393,75.67,15
2023-03-04,STORE-3718,PROD-79739,639.79,33
2023-01-12,STORE-8514,PROD-18761,917.53,23
2022-01-01,STORE-2181,PROD-14595,221.16,32
2022-02-14,STORE-4457,PROD-89407,355.62,47
2022-01-27,STORE-4822,PROD-91839,870.66,37
2022-07-27,STORE-5957,PROD-77831,683.46,33
2022-09-27,STORE-8614,PROD-60947,762.58,50
2023-02-19,STORE-4270,PROD-18040,222.74,39
2022-08-01,STORE-1550,PROD-97234,499.8,3
2022-04-05,STORE-5303,PROD-29451,289.87,50
2022-04-11,STORE-7912,PROD-25998,522.71,23
2022-02-28,STORE-5173,PROD-74437,496.37,22
2022-06-04,STORE-7868,PROD-78937,523.11,32
2022-11-16,STORE-3153,PROD-53676,470.49,46
2022-08-25,STORE-8389,PROD-99032,633.34,12
2022-07-20,STORE-5289,PROD-94646,256.77,41
2022-08-29,STORE-4851,PROD-74165,902.52,18
2022-09-01,STORE-4499,PROD-74593,678.37,1
2022-04-13,STORE-2437,PROD-29192,984.2,24
2023-04-13,STORE-2814,PROD-20110,879.23,12
2022-07-31,STORE-3929,PROD-29967,637.22,2
2022-12-05,STORE-4117,PROD-10273,407.78,40
2022-03-24,STORE-7959,PROD-64119,961.32,17
2022-10-25,STORE-2236,PROD-96147,137.52,34
2022-01-12,STORE-9553,PROD-75981,106.29,3
2023-01-21,STORE-2196,PROD-15330,660.41,11
2022-12-07,STORE-2077,PROD-38537,754.94,16
2022-08-05,STORE-2280,PROD-11926,283.14,28
2022-08-13,STORE-1722,PROD-90722,38.0,12
2023-04-23,STORE-4421,PROD-19164,261.25,47
2022-04-01,STORE-8540,PROD-50075,633.81,19
2022-11-18,STORE-6663,PROD-56039,311.29,33
2022-02-26,STORE-7629,PROD-62745,400.53,49
2023-03-26,STORE-5443,PROD-23959,948.4,32
2022-07-02,STORE-9198,PROD-17438,352.81,2
2022-04-27,STORE-2577,PROD-11495,359.21,43
2022-12-06,STORE-1473,PROD-36941,142.02,27
2022-01-09,STORE-3207,PROD-39753,728.88,35
2022-07-09,STORE-4637,PROD-38054,463.28,35
2022-05-26,STORE-4461,PROD-59508,434.8,15
